Experiment,Topic,ID,Question,Response,CorrectAnswer,label
1,Physics,116,what industry be one of the big user of laser,military,the military,1
1,Physics,121,what industry be one of the big user of laser,the clothing indust,the military,-1
1,Physics,136,what industry be one of the big user of laser,military,the military,1
1,Physics,139,what industry be one of the big user of laser,medical,the military,-1
1,Physics,152,what industry be one of the big user of laser,the military,the military,1
1,Physics,154,what industry be one of the big user of laser,the military and also textile use they for cut,the military,1
1,Physics,162,what industry be one of the big user of laser,medicine,the military,-1
1,Physics,190,what industry be one of the big user of laser,military,the military,1
1,Physics,194,what industry be one of the big user of laser,electric or the clothing industry,the military,-1
1,Physics,214,what industry be one of the big user of laser,industrial industry,the military,-1
1,Physics,217,what industry be one of the big user of laser,military,the military,1
1,Physics,228,what industry be one of the big user of laser,the united states department of defense defense in general,the military,1
1,Physics,233,what industry be one of the big user of laser,clothing brand they use laser to cut your clothe rather than fabric scissor it be more efficent and provide well qualit,the military,-1
1,Physics,241,what industry be one of the big user of laser,military,the military,1
1,Physics,251,what industry be one of the big user of laser,the military,the military,1
1,Physics,256,what industry be one of the big user of laser,clothing,the military,-1
1,Physics,264,what industry be one of the big user of laser,cable internet use fiber optic cable to send internet signal from one place to a,the military,-1
1,Physics,273,what industry be one of the big user of laser,the military and the clothing industry,the military,1
1,Physics,277,what industry be one of the big user of laser,industrial,the military,-1
1,Physics,296,what industry be one of the big user of laser,industrial or I,the military,-1
1,Physics,309,what industry be one of the big user of laser,clothing,the military,-1
1,Physics,313,what industry be one of the big user of laser,the use of everyday item such as for dvds and for barcode scanner at,the military,-1
1,Physics,335,what industry be one of the big user of laser,military,the military,1
1,Physics,343,what industry be one of the big user of laser,healthcare military,the military,1
1,Physics,347,what industry be one of the big user of laser,0,the military,-1
1,Physics,350,what industry be one of the big user of laser,the clothing industry or the medical industry,the military,-1
1,Physics,458,what industry be one of the big user of laser,commercial,the military,-1
1,Physics,468,what industry be one of the big user of laser,clothing use laser to cut fabric more precise and efficient also use in metal cutting,the military,-1
1,Statistics,106,name one potential disadvantage of experiment,lack of resource,unethical not interested in causality expensive or difficult to run,-1
1,Statistics,117,name one potential disadvantage of experiment,they can be unethical,unethical not interested in causality expensive or difficult to run,1
1,Statistics,119,name one potential disadvantage of experiment,response bias,unethical not interested in causality expensive or difficult to run,-1
1,Statistics,129,name one potential disadvantage of experiment,the sample size compare to actual population size be very small,unethical not interested in causality expensive or difficult to run,-1
1,Statistics,142,name one potential disadvantage of experiment,bias,unethical not interested in causality expensive or difficult to run,-1
1,Statistics,148,name one potential disadvantage of experiment,might not get the result expecte,unethical not interested in causality expensive or difficult to run,-1
1,Statistics,166,name one potential disadvantage of experiment,they can be bias or unbiased opi,unethical not interested in causality expensive or difficult to run,-1
1,Statistics,179,name one potential disadvantage of experiment,harmful effect towards those be expeiremnete on,unethical not interested in causality expensive or difficult to run,0
1,Statistics,182,name one potential disadvantage of experiment,they can be bia,unethical not interested in causality expensive or difficult to run,-1
1,Statistics,187,name one potential disadvantage of experiment,confound variable,unethical not interested in causality expensive or difficult to run,-1
1,Statistics,197,name one potential disadvantage of experiment,outlying factor,unethical not interested in causality expensive or difficult to run,-1
